鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
羅東鎮,建物,宜蘭縣羅東鎮民權路72號,96.0,商,,,1100320,土地0建物1車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土造,0741115,62.21,0,0,1,有,無,有,31000,498,,0.0,0,,RPPOMLOLLHGGFAG67CC
羅東鎮,建物,宜蘭縣羅東鎮公正街87號,0.0,住,,,1100317,土地0建物1車位0,一層,2,店面(店鋪),住家用,加強磚造,0520115,82.43,0,0,1,有,無,無,19000,230,,0.0,0,此案件只承租一樓部分，案件租賃時間為110年5月1日開始,RPUNMLQLLHGGFAG28CC
宜蘭市,建物,宜蘭縣宜蘭市女中路二段428號八樓,22.08,商,,,1100324,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830811,110.55,5,0,5,有,有,有,16500,149,,0.0,0,,RPWNMLTLLHGGFBG88CC
宜蘭市,建物,宜蘭縣宜蘭市農權路三段79巷3號四樓之6,0.0,商,,,1100308,土地0建物1車位1,四層,7,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0860312,46.77,1,1,1,有,有,有,11500,246,升降平面,0.0,0,,RPOPMLTLLHGGFBG28CC
五結鄉,建物,宜蘭縣五結鄉大興路187巷80弄5號,0.0,農,,,1100313,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土（ＲＣ）,1070830,159.43,4,3,4,有,無,無,22000,138,,0.0,0,,RPQNMLLJMHGGFAG27CC
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山路三段229號,25.0,商,,,1100331,土地1建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,0770617,55.87,0,0,1,有,無,無,23000,412,,0.0,0,,RPVNMLLJMHGGFAG77CC
宜蘭市,建物,宜蘭縣宜蘭市文昌路167號,0.0,其他,,,1100325,土地1建物0車位0,見其他登記事項,3,其他,辦公廳,鋼筋混凝土加強磚造,0600601,458.78,0,0,1,有,無,無,68000,148,,0.0,0,建物型態-主要用途:辦公廳,RPVNMLRJMHGGFBG48CC
宜蘭市,建物,宜蘭縣宜蘭市民族路380號,0.0,住,,,1100401,土地0建物1車位0,一層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820921,99.98,0,0,0,無,無,有,18000,180,,0.0,0,,RPSNMLSJMHGGFBG28CC
宜蘭市,建物,宜蘭縣宜蘭市凱旋路501巷26號,101.99,住,,,1100408,土地0建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1031226,219.65,3,1,4,有,無,無,20000,91,,0.0,0,,RPXNMLSJMHGGFBG78CC
宜蘭市,建物,宜蘭縣宜蘭市中華路73號,0.0,住,,,1100330,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0880331,83.71,0,0,1,有,無,無,16000,191,,0.0,0,,RPSNMLTJMHGGFBG38CC
五結鄉,土地,五結段988-5地號,180.0,住,,,1100308,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,30000,167,,0.0,0,含增建或未登記建物。；,RPXNMLMKMHGGFAG18CC
宜蘭市,建物,宜蘭縣宜蘭市中華路42號二樓,0.0,住,,,1100412,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840729,90.74,3,2,1,有,無,有,13000,143,,0.0,0,,RPVOMLNKMHGGFBG28CC
員山鄉,房地(土地+建物),宜蘭縣員山鄉員山路一段274巷4號,93.0,商,,,1100405,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0820528,221.16,5,1,4,有,無,無,13500,61,,0.0,0,,RPUNMLPKMHGGFBG28CC
宜蘭市,建物,宜蘭縣宜蘭市女中路二段522號,0.0,住,,,1100415,土地0建物1車位0,一層,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0980401,60.12,0,0,0,無,無,無,18000,299,,0.0,0,,RPTNMLQKMHGGFBG28CC
宜蘭市,建物,宜蘭縣宜蘭市中山路一段245巷68號,0.0,住,,,1100415,土地0建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1031007,223.81,4,2,6,有,無,有,33000,147,,0.0,0,,RPOPMLTKMHGGFBG28CC
羅東鎮,建物,宜蘭縣羅東鎮中正路118號1樓及二樓樓梯後方空間,106.0,商,,,1100416,土地0建物1車位0,一層,3,店面(店鋪),住家用,鋼筋混凝土加強磚造,0641110,80.97,0,0,0,無,無,無,41000,506,,0.0,0,1.雙方同意自簽約日起之同年5月19日為免租金整理期，甲方同意不另向乙方收取租金。2.乙方得自行裝潢租賃關係消滅後，乙方應依契約第八條回復原狀，但須與非出租區域裝設隔間及隔間門租賃關係消滅後，如經甲方同意，乙方毋庸移除，且應符合相關法規。,RPXNMLTKMHGGFAG88CC
五結鄉,土地,五結段988地號,201.0,住,,,1100419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,26000,129,,0.0,0,含增建或未登記建物。；,RPWPMLLLMHGGFAG28CC
五結鄉,房地(土地+建物),宜蘭縣五結鄉中興路三段19巷31號,53.51,住,,,1100416,土地1建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0800917,151.35,4,3,3,有,無,無,10000,66,,0.0,0,,RPWNMLNLMHGGFAG28CC
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉冬山路五段260號,64.54,住,,,1100420,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0670118,152.72,0,0,3,有,無,無,12000,79,,0.0,0,,RPSOMLNLMHGGFAG97CC
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山路一段280號,140.2,,特定農業區,甲種建築用地,1100423,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0641126,143.92,0,0,2,有,無,無,27000,188,,0.0,0,,RPUPMLRLMHGGFAG68CC
頭城鎮,建物,宜蘭縣頭城鎮開蘭路215號,0.0,其他,,,1100422,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0590201,198.3,4,3,3,有,無,無,24000,121,,0.0,0,,RPVNMLRLMHGGFBG68CC
宜蘭市,建物,宜蘭縣宜蘭市舊城北路110之2號,0.0,商,,,1100423,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851220,129.18,3,1,2,有,無,有,15000,116,,0.0,0,,RPQNMLSLMHGGFBG28CC
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮和平路111-2號4樓,4.6,商,,,1100401,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0801224,105.03,3,2,2,有,無,有,13500,129,,0.0,0,,RPWPMLSLMHGGFAG98CC
礁溪鄉,建物,宜蘭縣礁溪鄉和平路108號11樓之3,0.0,住,,,1100427,土地0建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050608,47.25,1,1,1,有,有,有,13630,288,坡道機械,0.0,0,,RPROMLPJNHGGFBG08CC
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山路四段276號,35.4,住,,,1100430,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0801017,112.37,0,0,1,有,無,有,16000,142,,0.0,0,,RPQNMLQJNHGGFAG87CC
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮維揚路171，173，175，177號,709.0,住,,,1100504,土地4建物4車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0730417,1787.16,0,0,0,無,無,有,160000,90,,0.0,0,租金調整︰1-3年16萬/月4-6年18萬/月7-9年19萬/月10-12年20萬/月13-15年20.8萬/月16-18年21.6萬/月19-20年22.5萬/月,RPRNMLQJNHGGFAG97CC
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮南昌街41號,140.0,住,,,1100501,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0701007,173.98,5,2,2,有,無,無,16000,92,,0.0,0,,RPWNMLRJNHGGFAG58CC
冬山鄉,建物,宜蘭縣冬山鄉冬山路5段209巷7弄23號,85.38,其他,,,1100423,土地1建物0車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0630702,99.9,3,2,2,有,無,無,12000,120,,0.0,0,,RPPOMLLKNHGGFAG47CC
頭城鎮,建物,宜蘭縣頭城鎮文雅路57巷18號14樓之15,0.0,住,,,1100507,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060814,46.94,1,1,1,有,有,有,15000,320,,0.0,0,,RPTOMLLKNHGGFBG97CC
羅東鎮,建物,宜蘭縣羅東鎮大同路63號,0.0,住,,,1100510,土地0建物1車位0,全,2,透天厝,住家用,木造,0360601,103.74,3,1,2,有,無,無,22000,212,,0.0,0,1.房屋外牆屋主仍可出租作廣告用途。2.房屋應加保火險由承租人負擔保險費，以保障安全。3.租期屆滿時，承租人有優先承租權。,RPRNMLMKNHGGFAG67CC
五結鄉,建物,宜蘭縣五結鄉孝威南路19-26號2樓,47.11,,特定農業區,甲種建築用地,1100420,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840524,127.17,3,2,2,有,無,有,10000,79,,0.0,0,,RPTNMLMKNHGGFAG87CC
羅東鎮,建物,宜蘭縣羅東鎮中山路四段2號5樓之1,177.0,其他,,,1100427,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840810,67.23,2,1,1,有,無,有,12000,178,,0.0,0,,RPUNMLMKNHGGFAG97CC
羅東鎮,建物,宜蘭縣羅東鎮西寧路128號,0.0,住,,,1100510,土地0建物1車位0,見其他登記事項,5,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0840311,131.32,3,2,2,有,無,無,15000,114,,0.0,0,,RPWNMLMKNHGGFAG18CC
羅東鎮,建物,宜蘭縣羅東鎮興東南路167號2樓,50.0,住,,,1100509,土地0建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0830625,65.55,2,1,1,有,無,有,13500,206,,0.0,0,,RPTOMLMKNHGGFAG97CC
蘇澳鎮,建物,宜蘭縣蘇澳鎮馬賽路309號,0.0,住,,,1100503,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0850215,142.32,4,2,3,有,無,有,12000,84,,0.0,0,,RPUNMLNKNHGGFAG08CC
礁溪鄉,建物,宜蘭縣礁溪鄉和平路93之10號5樓,0.0,住,,,1100515,土地0建物1車位0,五層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820708,35.06,1,0,1,有,有,有,7500,214,,0.0,0,,RPROMLSKNHGGFBG48CC
羅東鎮,建物,宜蘭縣羅東鎮義和巷5之3號,71.0,住,,,1100520,土地1建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680915,51.8,2,1,1,有,無,無,10500,203,,0.0,0,,RPOOMLPLNHGGFAG87CC
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中正南路107號,308.0,住,,,1100519,土地1建物0車位0,全,2,透天厝,住家用,加強磚造,,165.29,4,2,3,有,無,無,11000,67,,0.0,0,,RPPOMLPLNHGGFAG97CC
宜蘭市,建物,宜蘭縣宜蘭市東港路一段186巷17弄1號,0.0,農,,,1100523,土地1建物0車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0651102,110.34,5,2,4,有,無,無,15000,136,,0.0,0,,RPQNMLRLNHGGFBG28CC
員山鄉,建物,宜蘭縣員山鄉金山西路260巷2號4樓,0.0,住,,,1100523,土地1建物0車位0,見其他登記事項,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830112,88.05,3,2,2,有,無,無,11000,125,,0.0,0,,RPSOMLRLNHGGFBG58CC
