鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
彰化市,房地(土地+建物),彰化縣彰化市延平路221巷28弄6號7樓,22.95,住,,,1100401,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820513,119.74,3,2,2,有,有,無,13500,113,,0.0,0,,RPQNMLMKMHGGFAN28DC
花壇鄉,建物,彰化縣花壇鄉明德街２３８巷１２號,0.0,,特定專用區,特定目的事業用地,1100329,土地1建物0車位0,全,2,透天厝,住家用,加強磚造,0691211,87.3,3,3,2,有,無,無,14000,160,,0.0,0,含增建或未登記建物。；,RPQNMLNKMHGGFAN28CC
彰化市,房地(土地+建物),彰化縣彰化市民族路318號,81.0,住,,,1100410,土地1建物0車位0,全,3,透天厝,住商用,鋼筋混凝土加強磚造,0630621,278.54,5,4,4,有,無,無,42000,151,,0.0,0,,RPUNMLNKMHGGFAN68CC
彰化市,建物,彰化縣彰化市彰南路一段１１７巷１５之４號,0.0,,鄉村區,乙種建築用地,1100327,土地0建物0車位0,二層,2,套房(1房1廳1衛),住家用,鋼筋混凝土加強磚造,0671201,19.83,1,0,1,有,無,有,5000,252,,0.0,0,含增建或未登記建物。；部分承租。,RPQOMLNKMHGGFAN38CC
彰化市,房地(土地+建物),彰化縣彰化市建國東路29號一樓,113.0,住,,,1100408,土地1建物1車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080311,113.0,0,0,0,無,無,無,40000,354,,0.0,0,,RPQOMLTKMHGGFAN98CC
員林市,土地,溝皂段725地號,260.91,住,,,1100416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,18000,69,,0.0,0,,RPROMLTKMHGGFDN86DC
線西鄉,房地(土地+建物),彰化縣線西鄉德興路58之7號,1145.0,,特定農業區,農牧用地,1100425,土地1建物1車位0,一層,1,農舍,農舍,見其他登記事項,0950522,112.5,1,1,1,有,無,無,75000,,,0.0,0,含增建或未登記建物。；,RPQNMLSLMHGGFBN09DC
彰化市,建物,彰化縣彰化市埔陽街２７２號十二樓之２,0.0,住,,,1100417,土地0建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091119,118.56,2,2,1,有,有,有,20000,169,坡道平面,29.96,0,,RPWNMLNJNHGGFAN88CC
彰化市,建物,彰化縣彰化市建國北路１７２巷３弄２之１１號,0.0,住,,,1100419,土地1建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0790615,198.99,6,2,3,有,無,無,19000,95,,0.0,0,含增建或未登記建物。；,RPTOMLNJNHGGFAN68CC
花壇鄉,房地(土地+建物),彰化縣花壇鄉福德街186號,107.5,,鄉村區,乙種建築用地,1100420,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0851022,183.07,4,3,3,有,無,有,22000,120,,0.0,0,,RPVOMLOJNHGGFAN98CC
和美鎮,土地,順天段767地號,320.88,,鄉村區,乙種建築用地,1100425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,10000,31,,0.0,0,含增建或未登記建物。；,RPPNMLRJNHGGFBN68CC
員林市,房地(土地+建物),彰化縣員林市民生路51巷1號8樓,9.65,住,,,1100408,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841103,60.44,5,2,2,有,有,有,11000,182,,0.0,0,,RPSNMLRJNHGGFDN56CC
員林市,房地(土地+建物),彰化縣員林市中山路二段150號,88.73,住,,,1100429,土地1建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0720627,53.34,0,1,1,有,無,有,10000,187,,0.0,0,,RPPNMLKKNHGGFDN28CC
員林市,房地(土地+建物)+車位,彰化縣員林市山腳路六段141巷27弄25號,115.21,,特定農業區,甲種建築用地,1100428,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0951220,166.53,3,2,2,有,無,有,16000,96,其他,0.0,0,,RPWNMLKKNHGGFDN98CC
員林市,房地(土地+建物),彰化縣員林市中山路二段150號,88.73,住,,,1100429,土地1建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0720627,53.34,0,1,1,有,無,無,10000,187,,0.0,0,僅出租一樓,RPXNMLKKNHGGFDN09CC
彰化市,建物,彰化縣彰化市公益街96號,77.0,住,,,1100501,土地1建物0車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0671018,99.28,2,2,2,有,無,無,11000,111,,0.0,0,含增建或未登記建物。；,RPVNMLKKNHGGFAN58CC
彰化市,房地(土地+建物),彰化縣彰化市彰南路二段256之15號,93.75,,特定農業區,甲種建築用地,1100507,土地1建物0車位0,全,4,透天厝,住宅、店舖,鋼筋混凝土造,0950612,236.87,4,2,4,有,無,無,35000,148,,0.0,0,,RPQOMLKKNHGGFAN18CC
彰化市,房地(土地+建物),彰化縣彰化市泰祥街125、127號,305.48,住,,,1100511,土地3建物2車位0,全,3,透天厝,住商用,鋼筋混凝土造,0700314,321.6,8,4,6,有,有,無,43236,134,,0.0,0,,RPUPMLOKNHGGFAN09CC
員林市,建物,彰化縣員林市莒光路657號,132.72,住,,,1100512,土地0建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0720622,297.68,5,3,4,有,無,有,28000,94,,0.0,0,,RPVNMLRKNHGGFDN96CC
員林市,建物,彰化縣員林市員水路二段515號,71.0,住,,,1100512,土地0建物1車位0,見其他登記事項,5,店面(店鋪),住工用,鋼筋混凝土造,0800302,242.13,5,2,6,有,無,無,26000,107,,0.0,0,整棟五樓全部出租,RPOOMLRKNHGGFDN98CC
員林市,建物,彰化縣員林市中山路一段792號一樓,170.0,商,,,1100507,土地0建物1車位0,一層,2,店面(店鋪),住商用,見其他登記事項,0241006,158.65,0,1,2,有,無,無,15000,95,,0.0,0,,RPPOMLRKNHGGFDN09CC
彰化市,房地(土地+建物),彰化縣彰化市豐國路11號,72.0,工,,,1100514,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0571210,163.2,4,2,3,有,無,有,15000,92,,0.0,0,,RPRNMLSKNHGGFAN09DC
